source,source_date,raw_mention,activity_id,match_type,mention_date,discipline,split,near_miss_kind,missing_discriminator,confusable_with
dpr_day_27.txt,2027-02-19,"Instrument loops certified (RFSI) delayed by 2 days, crane availability",INS-MS-1543,exact,,instrumentation,dev,,,
dpr_day_27.txt,2027-02-19,"Cause and effect testing, ESD shutdown matrix, 8 nos out of 14 complete so far",INS-CHK-1409,exact,,instrumentation,train,,,
dpr_day_27.txt,2027-02-19,Fire and gas detection system function test is done and signed off,INS-CMS-1541,exact,,instrumentation,dev,,,
dpr_day_27.txt,2027-02-19,"Punchlist closure, category A and B items — 19 nos out of 38 done",HSE-PUN-1558,exact,,hse,test,,,
dpr_day_27.txt,2027-02-19,Mobilised for RFSU Unit 2,HSE-HDO-1555,exact,,hse,dev,,,
dpr_day_27.txt,2027-02-19,"RFSU Unit 1 — progress slow, 36% only",HSE-HDO-1554,exact,,hse,dev,,,
dpr_day_27.txt,2027-02-19,"As-built drawing submission and document close-out to OIL held up, awaiting client RFI clearance",HSE-DOC-1559,exact,,hse,train,,,
dpr_day_27.txt,2027-02-19,"Provisional handover to Operations in progress, about 44% complete",HSE-HDO-1557,exact,,hse,dev,,,
dpr_day_27.txt,2027-02-19,"Pre-startup safety review (PSSR) walkthrough, 1 nos out of 1 complete so far",HSE-PSC-1550,exact,,hse,test,,,
dpr_day_27.txt,2027-02-19,"Work continuing on P-1401A, about 89% done, as of 17 Feb",STA-MCH-1242,near_miss,2027-02-17,static_equipment,test,shared_tag,which activity on P-1401A,STA-MCH-1240|STA-MCH-1241|PIP-ERC-1341|EL-CBL-1376|STA-ROT-1523|STA-ROT-1524
dpr_day_27.txt,2027-02-19,"Lay and compact WMM, road U1, work in progress",CIV-RDS-1012,near_miss,,civil,dev,discriminator_omitted,0 / 320,CIV-RDS-1013
dpr_day_27.txt,2027-02-19,"WHCP-2101 activity ongoing, no issues reported, as of 19/Feb/2027",CIV-FDN-1116,near_miss,2027-02-19,civil,train,shared_tag,which activity on WHCP-2101,STA-SET-1212|EL-CBL-1377
dpr_day_27.txt,2027-02-19,"P-1401A — crew on site, progress steady",EL-CBL-1376,near_miss,,electrical,test,shared_tag,which activity on P-1401A,STA-MCH-1240|STA-MCH-1241|STA-MCH-1242|PIP-ERC-1341|STA-ROT-1523|STA-ROT-1524
dpr_day_27.txt,2027-02-19,"Work continuing on 10""-P-1602-B1A, about 31% done",PIP-UGS-1172,near_miss,,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1170|PIP-UGS-1171|PIP-UGS-1173|PIP-UGS-1174|PIP-UGS-1175|PIP-ERC-1352
dpr_day_27.txt,2027-02-19,Weighbridge calibration certificate received from the vendor,NO_MATCH,no_match,,,dev,,,
dpr_day_27.txt,2027-02-19,Weld map updated for the revised isometric issue,NO_MATCH,no_match,,,train,,,
dpr_day_27.txt,2027-02-19,Site coordination meeting minutes circulated to all agencies,NO_MATCH,no_match,,,train,,,
dpr_day_28.txt,2027-03-06,"Work front opened for 72-hour integrated reliability run, process train on 3 Mar",STA-RUN-1527,exact,2027-03-03,static_equipment,dev,,,
dpr_day_28.txt,2027-03-06,First crude transfer to TK-2101 ongoing,STA-MS-1556,exact,,static_equipment,train,,,
dpr_day_28.txt,2027-03-06,"Integrated ESD and blowdown function test — progress slow, 54% only",INS-CHK-1542,exact,,instrumentation,dev,,,
dpr_day_28.txt,2027-03-06,Instrument loops certified (RFSI) under way at the work front,INS-MS-1543,exact,,instrumentation,dev,,,
dpr_day_28.txt,2027-03-06,"Cause and effect testing, ESD shutdown matrix — commenced 05/Mar/2027",INS-CHK-1409,exact,2027-03-05,instrumentation,train,,,
dpr_day_28.txt,2027-03-06,"Mobilised for Install pressure transmitters PT-1101 to PT-1114, Unit 1",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_28.txt,2027-03-06,"Install fire and gas detectors, wellhead and manifold — completed on 2026-12-04",INS-FIT-1400,exact,2026-12-04,instrumentation,train,,,
dpr_day_28.txt,2027-03-06,"Calibrate transmitters and switches, workshop bench taken up at site",INS-CAL-1405,exact,,instrumentation,test,,,
dpr_day_28.txt,2027-03-06,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A — commenced 3 Mar 2027",INS-IMP-1390,exact,2027-03-03,instrumentation,test,,,
dpr_day_28.txt,2027-03-06,"Loop check, Unit 1 loops L-1101 to L-1128 closed out 19 Dec 2026",INS-CHK-1406,exact,2026-12-19,instrumentation,dev,,,
dpr_day_28.txt,2027-03-06,"Fire and gas detection system function test, finished 2026-12-11, JMR raised",INS-CMS-1541,exact,2026-12-11,instrumentation,dev,,,
dpr_day_28.txt,2027-03-06,Crew deployed on RFSU Unit 2,HSE-HDO-1555,exact,,hse,dev,,,
dpr_day_28.txt,2027-03-06,"Punchlist closure, category A and B items stopped, material shortage at store",HSE-PUN-1558,exact,,hse,test,,,
dpr_day_28.txt,2027-03-06,"Operations training and familiarization, OIL staff in progress, 14 nos out of 24 achieved",HSE-TRN-1553,exact,,hse,train,,,
dpr_day_28.txt,2027-03-06,Provisional handover to Operations closed out 27/02/2027,HSE-HDO-1557,exact,2027-02-27,hse,dev,,,
dpr_day_28.txt,2027-03-06,RFSU Unit 1 closed out 2027-01-04,HSE-HDO-1554,exact,2027-01-04,hse,dev,,,
dpr_day_28.txt,2027-03-06,Pre-startup safety review (PSSR) walkthrough — commenced 2027-03-05,HSE-PSC-1550,exact,2027-03-05,hse,test,,,
dpr_day_28.txt,2027-03-06,"As-built drawing submission and document close-out to OIL, finished 03/03/2027, JMR raised",HSE-DOC-1559,exact,2027-03-03,hse,train,,,
dpr_day_28.txt,2027-03-06,"Team deployed on 12""-P-2101-A1A, balance to follow",PIP-ERC-1340,near_miss,,piping,dev,shared_tag,"which activity on 12""-P-2101-A1A",PIP-WLD-1344|PIP-HYT-1513
dpr_day_28.txt,2027-03-06,"Work continuing on V-2101, about 76% done, as of 4 Mar",CIV-FDN-1117,near_miss,2027-03-04,civil,dev,shared_tag,which activity on V-2101,CIV-FDN-1118|CIV-FDN-1119|STA-SET-1210|STA-INT-1213
dpr_day_28.txt,2027-03-06,"Progressed the V-1201 scope today, 51% complete, as of yesterday",CIV-FDN-1107,near_miss,2027-03-05,civil,test,shared_tag,which activity on V-1201,CIV-FDN-1108|CIV-FDN-1109|STA-SET-1203
dpr_day_28.txt,2027-03-06,"Progressed the V-1201 scope today, 78% complete, as of 05/Mar/2027",STA-SET-1203,near_miss,2027-03-05,static_equipment,test,shared_tag,which activity on V-1201,CIV-FDN-1107|CIV-FDN-1108|CIV-FDN-1109
dpr_day_28.txt,2027-03-06,"Tank shell, courses, TK-2101, work in progress, as of 5 Mar",STA-TNK-1230,near_miss,2027-03-05,static_equipment,train,discriminator_omitted,3 / erection / 2,STA-TNK-1231
dpr_day_28.txt,2027-03-06,"FST-1301 — crew on site, progress steady, as of 03/Mar/2027",STA-FLR-1220,near_miss,2027-03-03,static_equipment,test,shared_tag,which activity on FST-1301,CIV-FDN-1127|STA-FLR-1221|STA-FLR-1223|STA-FLR-1224|PIP-ERC-1331|STA-FLS-1526
dpr_day_28.txt,2027-03-06,Subcontractor invoice verification pending with commercial team,NO_MATCH,no_match,,,dev,,,
dpr_day_28.txt,2027-03-06,"Heavy rainfall from 1400 hrs, all work fronts stopped for the day",NO_MATCH,no_match,,,train,,,
dpr_day_28.txt,2027-03-06,Heat stress advisory issued to all supervisors,NO_MATCH,no_match,,,train,,,
dpr_day_29.txt,2027-03-12,"Precast drain construction, Unit 1 wellhead periphery, finished 15/Apr/2026, JMR raised",CIV-DRA-1014,exact,2026-04-15,civil,train,,,
dpr_day_29.txt,2027-03-12,"Excavation for foundations the separator vessel and the wellhead control panel, Unit 2 in progress, 218 of 580 m3 achieved",CIV-EXC-1115,exact,,civil,train,,,
dpr_day_29.txt,2027-03-12,"Isolated foundations, manifold block valves the unit to, 18 of 42 m3 complete so far, as of 12 Mar 2027",CIV-FDN-1125,exact,2027-03-12,civil,train,,,
dpr_day_29.txt,2027-03-12,"Oil-water separator pit civil works, the oily water sewer closed out 18 Apr 2026",CIV-FDN-1153,exact,2026-04-18,civil,train,,,
dpr_day_29.txt,2027-03-12,"Gate installation, main and emergency exits completed 2026-04-18",CIV-FNC-1033,exact,2026-04-18,civil,train,,,
civil_progress.xlsx,2027-03-12,Control building blockwork and roofing — completed 2026-06-01,CIV-BLD-1161,exact,2026-06-01,civil,dev,,,
civil_progress.xlsx,2027-03-12,"Precast drain construction, Unit 1 wellhead periphery — completed 15/04/2026",CIV-DRA-1014,exact,2026-04-15,civil,train,,,
civil_progress.xlsx,2027-03-12,"Roadside drain slabs, approach road",CIV-DRA-1051,exact,,civil,train,,,
civil_progress.xlsx,2027-03-12,"Cut and fill to formation level, well pad Unit 1 — completed 31/03/2026",CIV-EXC-1003,exact,2026-03-31,civil,train,,,
civil_progress.xlsx,2027-03-12,"Bulk excavation, Unit 2 wellhead cellar — commenced 23/03/2026",CIV-EXC-1020,exact,2026-03-23,civil,train,,,
civil_progress.xlsx,2027-03-12,"Rock breaking and muck disposal, flare stack base FST-1301 — completed 03/04/2026",CIV-EXC-1031,exact,2026-04-03,civil,test,,,
civil_progress.xlsx,2027-03-12,"Excavation for foundations V-2101 and WHCP-2101, Unit 2 — completed 2026-04-14",CIV-EXC-1115,exact,2026-04-14,civil,train,,,
civil_progress.xlsx,2027-03-12,"Non-shrink grouting, separator skid base ring V-1101 — completed 16/May/2026",CIV-FDN-1106,exact,2026-05-16,civil,dev,,,
civil_progress.xlsx,2027-03-12,"Anchor bolt template survey and setting, V-1201 — completed 25/04/2026",CIV-FDN-1108,exact,2026-04-25,civil,test,,,
civil_progress.xlsx,2027-03-12,"7-day wet cure, V-2101 foundation — completed 30/Apr/2026",CIV-FDN-1118,exact,2026-04-30,civil,dev,,,
civil_progress.xlsx,2027-03-12,"Flare stack foundation and guy anchor blocks, FST-1301 — completed 11/04/2026",CIV-FDN-1126,exact,2026-04-11,civil,test,,,
civil_progress.xlsx,2027-03-12,"Anchor bolts and template, flare stack FST-1301 — completed 11/Apr/2026",CIV-FDN-1127,exact,2026-04-11,civil,test,,,
civil_progress.xlsx,2027-03-12,"Ring wall foundation, storage tank TK-2102 — completed 25/Apr/2026",CIV-FDN-1152,exact,2026-04-25,civil,train,,,
civil_progress.xlsx,2027-03-12,"Oil-water separator pit civil works, OWS-2201 — completed 2026-04-18",CIV-FDN-1153,exact,2026-04-18,civil,train,,,
civil_progress.xlsx,2027-03-12,"Dyke wall construction, tank farm bund — completed 30/Apr/2026",CIV-FDN-1154,exact,2026-04-30,civil,dev,,,
civil_progress.xlsx,2027-03-12,"Sleeper and column footings, pipe rack Module 3 — completed 07/May/2026",CIV-FDN-1167,exact,2026-05-07,civil,train,,,
civil_progress.xlsx,2027-03-12,"Anti-termite treatment and PCC blinding, Unit 2 pad — commenced 2026-04-02",CIV-FLR-1021,exact,2026-04-02,civil,train,,,
civil_progress.xlsx,2027-03-12,"Fencing, approach road stretch — completed 2026-04-27",CIV-FNC-1052,exact,2026-04-27,civil,test,,,
civil_progress.xlsx,2027-03-12,"Lay and compact WMM course, road U1 Ch 0-160",CIV-RDS-1012,exact,,civil,dev,,,
civil_progress.xlsx,2027-03-12,"Lay and compact WMM course, road U1 Ch 160-320 — completed 22/Apr/2026",CIV-RDS-1013,exact,2026-04-22,civil,train,,,
civil_progress.xlsx,2027-03-12,"BC course laying, approach road — completed 27/03/2026",CIV-RDS-1050,exact,2026-03-27,civil,train,,,
civil_progress.xlsx,2027-03-12,"Topographic survey and grid establishment, well-site boundary — completed 07/03/2026",CIV-SRV-1001,exact,2026-03-07,civil,train,,,
civil_progress.xlsx,2027-03-12,"Cable trench with precast covers, Unit 2 to substation — completed 2026-05-28",CIV-UGS-1181,exact,2026-05-28,civil,test,,,
civil_progress.xlsx,2027-03-12,"Trench sand bedding and protection tiles, cable routes — completed 2026-05-27",CIV-UGS-1182,exact,2026-05-27,civil,train,,,
civil_progress.xlsx,2027-03-12,"Crusher fines laying, equipment laydown yard — completed 27/Mar/2026",CIV-YRD-1046,exact,2026-03-27,civil,train,,,
civil_progress.xlsx,2027-03-12,"Bench marking and centre-line offsets, all areas — completed 2026-03-12",CIV-YRD-1054,exact,2026-03-12,civil,train,,,
piping_progress.xlsx,2027-03-12,"Bolt torque and gasket joint assembly, Unit 2 manifold — completed 2026-11-04",PIP-BLT-1324,exact,2026-11-04,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Erect rack steel, Module 2 (Ch 40-80)",PIP-ERC-1301,exact,,piping,train,,,
piping_progress.xlsx,2027-03-12,"Erect rack steel, Module 3 (Ch 80-110) — completed 26/06/2026",PIP-ERC-1302,exact,2026-06-26,piping,train,,,
piping_progress.xlsx,2027-03-12,"Pipe rack erection, crude header, Unit 2 to tank farm — completed 23/06/2026",PIP-ERC-1304,exact,2026-06-23,piping,test,,,
piping_progress.xlsx,2027-03-12,"Erect Line 24""-P-1001-A1A, Unit 2 rack — completed 2026-10-22",PIP-ERC-1311,exact,2026-10-22,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Erect crude header 24""-P-1001-A1A, tank farm approach — completed 05/Nov/2026",PIP-ERC-1312,exact,2026-11-05,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Erect line 16""-P-1002-A1A, gas service, Unit 1 manifold — completed 28/11/2026",PIP-ERC-1315,exact,2026-11-28,piping,test,,,
piping_progress.xlsx,2027-03-12,"Erect line 12""-P-1003-A5A, test separator loop — completed 24/10/2026",PIP-ERC-1316,exact,2026-10-24,piping,train,,,
piping_progress.xlsx,2027-03-12,"Erect line 8""-P-1004-A6A, glycol feed to contactor V-1201 — completed 16/09/2026",PIP-ERC-1317,exact,2026-09-16,piping,train,,,
piping_progress.xlsx,2027-03-12,"Erect line 10""-P-2002-A5A, test header Unit 2 — completed 29/10/2026",PIP-ERC-1322,exact,2026-10-29,piping,test,,,
piping_progress.xlsx,2027-03-12,"Erect flare header 18""-P-1301-B7A, manifold to KO drum — completed 01/09/2026",PIP-ERC-1330,exact,2026-09-01,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Erect flare header riser, FST-1301 to tip — completed 06/05/2026",PIP-ERC-1331,exact,2026-05-06,piping,test,,,
piping_progress.xlsx,2027-03-12,"Nitrogen line 3""-P-2302-A6A, package to header — completed 27/07/2026",PIP-ERC-1351,exact,2026-07-27,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Chemical injection piping 1""-P-2501-A6A, skids to injection points — completed 07/Jul/2026",PIP-ERC-1354,exact,2026-07-07,piping,test,,,
piping_progress.xlsx,2027-03-12,"Shop fabrication, 24""-P-1001-A1A spools — completed 13/Oct/2026",PIP-FAB-1310,exact,2026-10-13,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Flush, dry and reinstate, test packs 1-3 — completed 15/11/2026",PIP-FLS-1514,exact,2026-11-15,piping,train,,,
piping_progress.xlsx,2027-03-12,"Hydrotest package 1, Unit 1 lines 16""-P-1002-A1A and 12""-P-1003-A5A — completed 03/11/2026",PIP-HYT-1510,exact,2026-11-03,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Hydrotest package 2, Unit 2 header 20""-P-2001-A1A — completed 12/11/2026",PIP-HYT-1511,exact,2026-11-12,piping,train,,,
piping_progress.xlsx,2027-03-12,"Pneumatic leak test with nitrogen, flare header — completed 03/11/2026",PIP-HYT-1512,exact,2026-11-03,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Trenching for firewater ring main 10""-P-1602-B1A, Unit 1 and manifold — completed 2026-04-16",PIP-UGS-1170,exact,2026-04-16,piping,test,,,
piping_progress.xlsx,2027-03-12,"Lay and joint GRP firewater main 10""-P-1602-B1A — completed 2026-04-17",PIP-UGS-1171,exact,2026-04-17,piping,test,,,
piping_progress.xlsx,2027-03-12,"Hydrotest firewater main 10""-P-1602-B1A, Manifold to Unit 1 section — commenced 2026-04-13",PIP-UGS-1172,exact,2026-04-13,piping,test,,,
piping_progress.xlsx,2027-03-12,"Firewater hydrant and monitor bases, ring main 10""-P-1602-B1A — completed 17/04/2026",PIP-UGS-1175,exact,2026-04-17,piping,test,,,
piping_progress.xlsx,2027-03-12,"Field weld and NDT, crude header rack welds 1-18 — completed 09/11/2026",PIP-WLD-1313,exact,2026-11-09,piping,train,,,
piping_progress.xlsx,2027-03-12,"Field weld and RT, Unit 2 header welds 19-34 — completed 2026-11-02",PIP-WLD-1323,exact,2026-11-02,piping,dev,,,
piping_progress.xlsx,2027-03-12,"Field welds and UT, tank farm manifold, welds 40-52 [12""-P-2101-A1A] — completed 19/Sep/2026",PIP-WLD-1344,exact,2026-09-19,piping,dev,,,
equipment_progress.xlsx,2027-03-12,"Water fill and settlement check, TK-2101 — completed 05/Oct/2026",STA-DRY-1521,exact,2026-10-05,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Water fill and calibration strapping, TK-2102 — completed 2026-09-23",STA-DRY-1522,exact,2026-09-23,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Shop assemble flare stack sections, FST-1301 — completed 2026-04-28",STA-FLR-1220,exact,2026-04-28,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Erect flare stack FST-1301, guys tensioned — completed 2026-05-02",STA-FLR-1221,exact,2026-05-02,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,Set flare knockout drum V-1401 — completed 2026-04-23,STA-FLR-1222,exact,2026-04-23,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Install flare tip and molecular seal, FST-1301 — completed 05/05/2026",STA-FLR-1223,exact,2026-05-05,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,Flare pilot ignition and pilot line purge test [FST-1301] — completed 2026-11-05,STA-FLS-1526,exact,2026-11-05,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Load and fit internals and demisters, V-2101 — completed 13/05/2026",STA-INT-1213,exact,2026-05-13,static_equipment,dev,,,
equipment_progress.xlsx,2027-03-12,Set crude transfer pumps P-1401A and P-1401B — completed 28/05/2026,STA-MCH-1240,exact,2026-05-28,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Alignment check, P-1401A/B couplings — completed 2026-05-29",STA-MCH-1241,exact,2026-05-29,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Motor mounting and bolt torque, P-1401A/B — completed 30/05/2026",STA-MCH-1242,exact,2026-05-30,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,First crude transfer to TK-2101 — completed 2027-02-22,STA-MS-1556,exact,2027-02-22,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Tightness and pressure test, separators V-1101 and V-1201 — completed 05/11/2026",STA-PRS-1520,exact,2026-11-05,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Performance run, crude transfer pumps P-1401A/B — completed 28/Sep/2026",STA-ROT-1524,exact,2026-09-28,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Receive and stage separator V-1101, transport from laydown — completed 08/06/2026",STA-SET-1200,exact,2026-06-08,static_equipment,dev,,,
equipment_progress.xlsx,2027-03-12,"Plumb, alignment and bolt torque, V-1101 — completed 2026-06-11",STA-SET-1202,exact,2026-06-11,static_equipment,dev,,,
equipment_progress.xlsx,2027-03-12,Rig and set glycol contactor V-1201 — completed 2026-06-15,STA-SET-1203,exact,2026-06-15,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Set production manifold header assemblies, Unit 1, 16""-P-1002-A1A tie- — completed 09/05/2026",STA-SET-1204,exact,2026-05-09,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Set fuel gas skid, utilities plinth U1 — completed 16/06/2026",STA-SET-1207,exact,2026-06-16,static_equipment,test,,,
equipment_progress.xlsx,2027-03-12,"Set test separator V-2201, Unit 2 — completed 2026-05-01",STA-SET-1211,exact,2026-05-01,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Monorail and davit erection, separator platforms — completed 2026-06-16",STA-SET-1244,exact,2026-06-16,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Tank shell erection, courses 1-3, TK-2101 — completed 2026-06-05",STA-TNK-1230,exact,2026-06-05,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Shell courses 1-2, tank TK-2101 — completed 31/05/2026",STA-TNK-1231,exact,2026-05-31,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Internal floating roof assembly, TK-2102 — completed 21/May/2026",STA-TNK-1235,exact,2026-05-21,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Tank nozzles and manways fitting, TK-2101 and TK-2102 — commenced 09/06/2026",STA-TNK-1236,exact,2026-06-09,static_equipment,train,,,
equipment_progress.xlsx,2027-03-12,"Field welds, Unit 1 manifold spools, welds 1-12 — completed 11/May/2026",STA-WLD-1205,exact,2026-05-11,static_equipment,dev,,,
eni_progress.xlsx,2027-03-12,"Pull MV cable 11 kV, substation to transformer T-1 — completed 06/Aug/2026",EL-CBL-1374,exact,2026-08-06,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Pull MV cable 11 kV, substation to transformer T-2",EL-CBL-1375,exact,,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Pull LV power cables, wellhead panel WHCP-2101 feeders, Unit 2 — completed 2026-07-11",EL-CBL-1377,exact,2026-07-11,electrical,train,,,
eni_progress.xlsx,2027-03-12,"Glanding and termination, LV panels, substation — completed 07/08/2026",EL-CBL-1382,exact,2026-08-07,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Cable glanding, MCC-1 and MCC-2 feeders",EL-CBL-1383,exact,,electrical,dev,,,
eni_progress.xlsx,2027-03-12,"Core termination and lacing, MCC-1 and MCC-2 — completed 08/Aug/2026",EL-CBL-1384,exact,2026-08-08,electrical,dev,,,
eni_progress.xlsx,2027-03-12,"Insulation resistance and hi-pot tests, MV cables to T-1 and T-2 — completed 2026-09-28",EL-ENS-1530,exact,2026-09-28,electrical,test,,,
eni_progress.xlsx,2027-03-12,Protective relay setting and primary injection tests — completed 02/Oct/2026,EL-ENS-1531,exact,2026-10-02,electrical,train,,,
eni_progress.xlsx,2027-03-12,Substation energization — completed 12/Oct/2026,EL-ENS-1532,exact,2026-10-12,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Earth grid and earthing pits, site-wide — completed 2026-05-27",EL-GRD-1378,exact,2026-05-27,electrical,train,,,
eni_progress.xlsx,2027-03-12,"Install MCC panels and switchboard, substation room — completed 17/07/2026",EL-SWB-1373,exact,2026-07-17,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Set and terminate transformer T-2, 11/0.433 kV — completed 05/08/2026",EL-TRF-1372,exact,2026-08-05,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Install cable tray ladder 600 mm, rack tier 3 — completed 2026-07-07",EL-TRK-1360,exact,2026-07-07,electrical,test,,,
eni_progress.xlsx,2027-03-12,"Install cable tray 450 mm, rack tier 3, Unit 2 stretch — completed 2026-07-07",EL-TRK-1361,exact,2026-07-07,electrical,train,,,
eni_progress.xlsx,2027-03-12,"Install conduits and flexible connections, Unit 1/2 equipment — completed 2026-11-02",EL-TRK-1362,exact,2026-11-02,electrical,train,,,
eni_progress.xlsx,2027-03-12,"Pull instrument cables, rack tier 2 to junction boxes JB-101 to JB-108 — completed 03/Sep/2026",INS-CBL-1396,exact,2026-09-03,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Loop check, Unit 1 loops L-1101 to L-1128 — completed 19/12/2026",INS-CHK-1406,exact,2026-12-19,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Loop check, Unit 2 loops L-2101 to L-2122 — completed 11/Nov/2026",INS-CHK-1407,exact,2026-11-11,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Loop check, tank farm and utilities loops",INS-CHK-1408,exact,,instrumentation,train,,,
eni_progress.xlsx,2027-03-12,Integrated ESD and blowdown function test — completed 2027-01-03,INS-CHK-1542,exact,2027-01-03,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Install level transmitters LT-1201 to LT-1206, separators — completed 20/Jun/2026",INS-FIT-1392,exact,2026-06-20,instrumentation,test,,,
eni_progress.xlsx,2027-03-12,Install temperature elements TE-1301 to TE-1312,INS-FIT-1393,exact,,instrumentation,train,,,
eni_progress.xlsx,2027-03-12,"Install flow meter elements FE-1401 to FE-1408, Unit 2 — completed 05/11/2026",INS-FIT-1394,exact,2026-11-05,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Install junction boxes JB-101 to JB-108, field — completed 27/08/2026",INS-JBX-1395,exact,2026-08-27,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,Terminate field instruments at JB-101 to JB-108 — completed 18/Sep/2026,INS-TER-1398,exact,2026-09-18,instrumentation,dev,,,
eni_progress.xlsx,2027-03-12,"Install instrument cable tray 300 mm, rack tier 2 — completed 10/Jul/2026",INS-TRK-1363,exact,2026-07-10,instrumentation,test,,,
hse_progress.xlsx,2027-03-12,As-built markup verification and red-line transfer — completed 2026-11-26,HSE-DOC-1551,exact,2026-11-26,hse,dev,,,
hse_progress.xlsx,2027-03-12,Compilation of handover dossiers and O&M manuals — completed 02/Dec/2026,HSE-DOC-1552,exact,2026-12-02,hse,train,,,
hse_progress.xlsx,2027-03-12,As-built drawing submission and document close-out to OIL — completed 12/Mar/2027,HSE-DOC-1559,exact,2027-03-12,hse,train,,,
hse_progress.xlsx,2027-03-12,RFSU Unit 1 — completed 2027-01-04,HSE-HDO-1554,exact,2027-01-04,hse,dev,,,
hse_progress.xlsx,2027-03-12,RFSU Unit 2 — completed 04/Feb/2027,HSE-HDO-1555,exact,2027-02-04,hse,dev,,,
hse_progress.xlsx,2027-03-12,Provisional handover to Operations — completed 27/Feb/2027,HSE-HDO-1557,exact,2027-02-27,hse,dev,,,
hse_progress.xlsx,2027-03-12,Mechanical Completion Unit 1 — completed 2026-10-31,HSE-MS-1500,exact,2026-10-31,hse,dev,,,
hse_progress.xlsx,2027-03-12,Mechanical Completion Unit 2 — completed 2026-11-09,HSE-MS-1501,exact,2026-11-09,hse,dev,,,
hse_progress.xlsx,2027-03-12,"Mechanical Completion, Tank Farm and Utilities — completed 21/09/2026",HSE-MS-1502,exact,2026-09-21,hse,dev,,,
hse_progress.xlsx,2027-03-12,Pre-startup safety review (PSSR) walkthrough — completed 24/12/2026,HSE-PSC-1550,exact,2026-12-24,hse,test,,,
hse_progress.xlsx,2027-03-12,"Punchlist closure, category A and B items — completed 05/Mar/2027",HSE-PUN-1558,exact,2027-03-05,hse,test,,,
hse_progress.xlsx,2027-03-12,"PESO statutory inspection, tanks TK-2101 and TK-2102 — completed 12/11/2026",HSE-REG-1544,exact,2026-11-12,hse,train,,,
hse_progress.xlsx,2027-03-12,"PESO statutory inspection, flare system and pressure vessels V-1101/V- — completed 09/11/2026",HSE-REG-1545,exact,2026-11-09,hse,test,,,
hse_progress.xlsx,2027-03-12,PCB consent and factory inspectorate compliance walkthrough — completed 13/Nov/2026,HSE-REG-1546,exact,2026-11-13,hse,test,,,
hse_progress.xlsx,2027-03-12,"Safety signage and barricading, phase 1 work fronts — completed 20/Mar/2026",HSE-SGN-1043,exact,2026-03-20,hse,test,,,
hse_progress.xlsx,2027-03-12,Establish emergency muster points and wind socks — completed 26/Mar/2026,HSE-SGN-1044,exact,2026-03-26,hse,dev,,,
hse_progress.xlsx,2027-03-12,Erection of temporary site office and stores — completed 16/Mar/2026,HSE-TMP-1040,exact,2026-03-16,hse,dev,,,
hse_progress.xlsx,2027-03-12,Install temporary water supply and septic facility — completed 23/03/2026,HSE-TMP-1041,exact,2026-03-23,hse,test,,,
